	rInmm	CH4	CO2	CO	H2O	H2	O2	T	f_Bilger
1179674	9.8934	6.67395186937492e-22	5.611463466304935e-07	1.1910095727987013e-07	5.138734968853976e-06	6.946121330681703e-07	0.23299502413912115	300.39715388337225	2.493884017708e-06
284613	14.115	0.0	0.0	0.0	0.0	5.2528449218461846e-34	0.2329999954	299.29973064540405	-1.7455506289079507e-13
152235	8.0118	7.24101230700602e-19	0.13206740674527107	0.005604899979388405	0.10668164821489434	0.00013993481038029822	0.02411148882428574	2100.280865771349	0.05018961386009703
743994	5.9526	2.4935465531866894e-16	0.13732554417957687	0.008957531789851966	0.1205196860098988	0.00025946263390034017	0.006225239463394871	2223.451251915328	0.055193294700043014
1376236	6.7763	1.1031914754579443e-17	0.13751147896535498	0.008820018472196165	0.1203441875546897	0.0002508876135126092	0.00629058818045045	2228.4728125995166	0.05514345327114213
198444	8.437799999999998	3.5595788591181753e-20	0.10480493557147272	0.0026245097707575265	0.08269647806067815	5.729545301117273e-05	0.07060913775658406	1774.4133962701956	0.03865861400400225
177823	8.6437	3.0686388685555933e-20	0.08489067418938316	0.0018113749027907327	0.0688713611330626	3.476880213962245e-05	0.10053972672574904	1560.286858452323	0.031499233252573124
1180306	0.26148000000000005	0.6599515014622912	0.0	0.0	0.0	0.0	0.07921787871232737	300.220709473515	0.6599547064471976
384836	5.5408	1.4761744181398498e-13	0.13688403917509168	0.009261513942486102	0.12039576118452362	0.00027274447533703227	0.006371436621460525	2230.6058158322094	0.05521457077453888
416937	1.82	0.4230027444235753	1.1807378910027151e-15	5.624824954494435e-16	4.563789119269488e-15	9.825294904544799e-15	0.13441589241717766	300.17026935065064	0.4230085763823295
1417776	7.511199999999999	5.828668865123942e-18	0.137671486947225	0.008007684641304788	0.11754329960008575	0.00021659395788491847	0.008753686529286084	2209.4069949160603	0.05436236872035799
666753	7.614099999999999	3.778504351733593e-18	0.13712422643067648	0.00749964566129861	0.11548653020845945	0.00019822435806765904	0.011182214033981631	2190.0397272292234	0.053666672687791885
955500	7.497000000000001	6.193734091238147e-18	0.1376644854452354	0.00811375253835466	0.11782154486072445	0.0002199312453794289	0.008462115638814681	2214.8991104251168	0.05445324482876941
1159960	0.4674	0.7030936660581253	0.0	0.0	0.0	7.072296272925878e-39	0.0691733573134399	300.1719958794723	0.7030950819715832
222146	11.026	7.723925856009023e-34	8.024748420863632e-21	4.6093713195315927e-20	5.2035921124920464e-18	4.3064756631973513e-13	0.2329999954	299.2404366370432	1.596775073780333e-12
1147476	8.835499999999998	1.2207377087846324e-19	0.06394915920698314	0.0013706435375515108	0.05501175240109138	2.435532793299265e-05	0.13096269252654086	1324.6171314388685	0.024295963911560126
374818	14.63	0.0	0.0	0.0	0.0	6.1477763659021604e-37	0.2329999954	300.28241422818337	-7.361381470301955e-13
283052	3.7904	0.024573713912010502	0.015632278626605347	0.005912602758181729	0.02345409933645229	0.0002680179821747019	0.18951466709733752	697.6822800790478	0.03517350409520886
345452	2.6296	0.10883379242754944	3.2276545766881127e-10	1.378123134647705e-10	1.2937271944870308e-09	1.940282145368448e-09	0.20766178629188292	300.18965609747465	0.10882905317478096
1378066	2.026	0.3807042454970793	8.141603092226802e-20	7.89416080631592e-20	1.0629770480738991e-18	1.4863413250442702e-16	0.1442737884202486	299.869717581119	0.3807095152136192
478030	3.9822	0.042807023558758386	0.0009979754221623774	0.00036034690234637405	0.001793748923295914	5.551135218111938e-05	0.22036698428586227	331.7445490711889	0.04361070993300538
